business_id,business_name,star,state,categories,review_count
FXy_U4pOsHAF_ltzgqZw8Q,Maraya At Sabrina's Restaurant,4.5,FL,"Mediterranean, Middle Eastern, Restaurants, Greek",253
cIAduMJX9Wv3D7Ls1kjZCg,Chuy's,4.0,FL,"Salad, Restaurants, Bars, Tex-Mex, Mexican, Nightlife",208
BkYUovpdQ3io0kQvNDayeA,Logan's Roadhouse,3.0,FL,"Restaurants, Bars, American (Traditional), Steakhouses, Nightlife, Barbeque",124
ZaravVIDUvkyftbkCtA29A,Popeyes Louisiana Kitchen,3.0,FL,"American (Traditional), Restaurants, Desserts, Sandwiches, Food, Seafood, Chicken Wings, Fast Food",54
jZm_LOdamCzvCz8oxReNhQ,Bob Evans,3.0,FL,"Bed & Breakfast, Restaurants, Salad, American (Traditional), Breakfast & Brunch, Comfort Food, Hotels & Travel",44
moky3iiNa64zlEhnF-NjGg,Black Angus Steakhouse,4.0,FL,"Steakhouses, Breakfast & Brunch, American (Traditional), Seafood, Restaurants, Salad",253
ihg8uu-JywF3PmGBIPLj9Q,Domino's Pizza,1.5,FL,"Chicken Wings, Restaurants, Pizza, Sandwiches",26
VgCo40N3L1vKz7ZE6ZcUng,Chef's Table At the Edgewater,4.5,FL,"American (New), Restaurants",325
VFHqL9VJhOUd1ff-R5ZmFA,El Ranchito Mexican Restaurant,4.0,FL,"Food, Grocery, Mexican, Restaurants",54
dZhG8Gt7IHsjTVRUtUjEzQ,Subway,2.0,FL,"Restaurants, Cheesesteaks, Fast Food, Sandwiches",16
CnJP5mdCU6Ml9u48bhLzuQ,Five Guys,4.0,FL,"Restaurants, American (New), Fast Food, Burgers, Hot Dogs",48
ZmfUKF6qxcI3Q44Db2mBSQ,Green Parrot,3.0,FL,"Bars, American (Traditional), Restaurants, American (New), Nightlife",24
48KLcL7shWT1lNkNI_AcAA,Odyssey Pizza & Subs,4.5,FL,"Pizza, Restaurants",45
tLHYuzpJlr3o_MiuUizRZA,Perkins Restaurant & Bakery,3.5,FL,"Cafes, Food, Breakfast & Brunch, Diners, American (Traditional), Bakeries, Restaurants",62
zG0kKSnfDbOg2OedlmkhOw,New Punjab Indian Restaurant,3.5,FL,"Event Planning & Services, Food Delivery Services, Restaurants, Caterers, Vegetarian, Pakistani, Food, Beer, Wine & Spirits, Indian",169
uz40EfhtiPXzgiVL7xjpTg,Vito's Pizza & Pasta,3.0,FL,"Pizza, Italian, Restaurants",25
7RbWIxU8u4YjiGWZYP25ZQ,Chick-fil-A,4.0,FL,"Desserts, Restaurants, Event Planning & Services, Fast Food, Caterers, Breakfast & Brunch, Food",89
uFrjE_PZxW6i0Ps3PEZGpQ,Dakshin Indian Cuisine,3.5,FL,"Pakistani, Indian, Restaurants",182
2S5lVTm1AlNaxu8KtrS12A,IHOP,2.5,FL,"American (Traditional), Restaurants, American (New), Breakfast & Brunch, Burgers",30
7H_aoNLLAiHSeG4A3EE4-A,Saigon Blvd,3.5,FL,"Chicken Wings, Vietnamese, Restaurants",38
LL6l5YHvRZ_UJaFo1JxmJQ,Mi Parrillita,5.0,FL,"Fast Food, Peruvian, Food, Burgers, Food Trucks, Restaurants",31
6jLO1LNMux4STZG_xVJnRQ,Daniel's Cheesesteak House,4.5,FL,"Burgers, Cheesesteaks, Breakfast & Brunch, Convenience Stores, Restaurants, Sandwiches, Food",85
oVTdBQAwdY-6RbLnoThE-g,Phyre Pinup Speakeasy & Tavern,4.5,FL,"Restaurants, Nightlife, Local Flavor, Yelp Events, American (Traditional), Brewpubs, Food, Speakeasies, Breweries, Beer Gardens, Bars",59
_y47Ro6oDNmUKbpkWWDMNg,Wendy's,1.5,FL,"Fast Food, Burgers, Restaurants",25
g5xXIaiCuOHo7LBqQil7Vw,China Taste,3.5,FL,"Restaurants, Chinese, Cantonese",23
Dh4CqZj2qF6tq2djso8WgA,Earl of Sandwich,4.0,FL,"Restaurants, Breakfast & Brunch, Salad, Caterers, Event Planning & Services, Food, Food Delivery Services, Sandwiches, Wraps",1071
6mHoCM3AOk6wdL3B5FdTfA,Jimmy John's,3.5,FL,"Fast Food, Food Delivery Services, Food, Restaurants, Delis, Sandwiches",38
-ulxSukPem8gDtfsm7aohw,Rocks,3.5,FL,"Lounges, Restaurants, American (New), Bars, Nightlife",25
tSkjuie9YdMV5Tp6NUM0_A,That One Spot Burger,4.0,FL,"Vegetarian, Food, Salad, Burgers, Gluten-Free, Restaurants",402
RGJTdYYsWRhbcmuQFTzPGg,Chick-fil-A,3.5,FL,"Caterers, Event Planning & Services, Fast Food, Restaurants",57
GVJzdSnD4807gx27fOTlmw,The Vegan Hot Dog Cart,5.0,FL,"Vegetarian, Hot Dogs, Restaurants, Food, Vegan, Street Vendors, Specialty Food",80
YZNwIWjqGKS7l6uqJdZLuw,Aloma Cinema Grill,3.5,FL,"Restaurants, American (Traditional), Arts & Entertainment, Local Flavor, Cinema",138
m5jcpchenlioBNEC7GBfiA,U Restaurant,4.0,FL,"American (New), Diners, Restaurants",12
cZtDuQkKBYy_0FlMyKbMHQ,Joy Luck Buffet,2.5,FL,"Chinese, Restaurants, Buffets",55
e-ypDSzpVMDGbNaAAm9UCw,Oz Asian,4.5,FL,"Asian Fusion, Sushi Bars, Restaurants",85
P4fLanfdAJYml-CEbXvmjg,Burger King,2.0,FL,"Burgers, Fast Food, Restaurants",28
yZyC0H_lznSpf07ScO4ytw,The Smiling Bison - Sanford,4.0,FL,"Cocktail Bars, Nightlife, Burgers, American (New), Gastropubs, Bars, Restaurants",187
lReqrICxDPzX6jP9tFwIxw,The Cheesecake Factory,3.5,FL,"American (New), Restaurants, Desserts, Food, American (Traditional)",115
r298P8FSeFI7Mc1hCxw_MQ,Copacabana Cuban Cafe,4.0,FL,"Desserts, Ethnic Food, Specialty Food, Food, Restaurants, Seafood, Cuban",391
1QYW6hXnNIdpGazUVcfY0Q,Casey's on Central,4.0,FL,"American (Traditional), Arts & Entertainment, Restaurants, Jazz & Blues, Bars, Dive Bars, Music Venues, Nightlife",84
dpbbkHA20QQX-kFl1Kqr5w,Rincon Latino Restaurant & Cafe,4.5,FL,"Cuban, Restaurants",32
pRUpr9mz9hDOe7Dn354WWg,Keke's Breakfast Cafe,3.5,FL,"Cafes, Restaurants, Breakfast & Brunch, Waffles, Burgers, Wraps, Diners",61
xdmEbW_KchQeVHJ3w_dpRw,Chili's,2.5,FL,"Tex-Mex, Bars, Restaurants, Mexican, American (Traditional), Seafood, Nightlife",125
-v9gN5eSVEMRphevLqAW8Q,Robinson's Restaurant of Apopka,3.0,FL,"Restaurants, Diners",37
oEFg94BG11hf_9TitE1hmg,Pizza Hut,2.5,FL,"Restaurants, Italian, Pizza, Chicken Wings",14
moPgTVBfH6Cg6U7ED4SwFg,Lt Sister's Pizza,3.5,FL,"Caribbean, Spanish, Sandwiches, Pizza, Puerto Rican, American (Traditional), Latin American, Restaurants",13
tWgsAV_n4027d5C60aTStA,Mr. Sisters,3.5,FL,"Dance Clubs, American (Traditional), Nightlife, Gay Bars, Bars, Lounges, Restaurants, Food",29
8Ps_l8kuiUKOjMCS87T_lg,Jazzy Dog CafÃ©,4.0,FL,"Sandwiches, Burgers, Hot Dogs, Restaurants",26
it88maK5XKL1aMXBnYL2Pg,Playalinda Brewing Company - Hardware Store,4.5,FL,"Food, Pubs, Cocktail Bars, Brewpubs, Bars, Breweries, Nightlife, Restaurants, American (New)",130
aiR8bAkdgpyWe9Oi87j2AA,Sanford-Orlando Kennel Club,4.0,FL,"American (Traditional), Casinos, Arts & Entertainment, Restaurants",14
WdTLUw0Y-lnGSv-CRnC8Ag,King Cajun Crawfish,4.0,FL,"Restaurants, Seafood, Sandwiches, Cajun/Creole",587
w-_sCAC92P6CfHX9K4m5uQ,Villa Italian Kitchen,2.5,FL,"Italian, Food Court, Breakfast & Brunch, Pizza, Specialty Food, Restaurants, Pasta Shops, Food",36
BHDtdYNdxM5rGKATUCPk3Q,Kobe Japanese Steakhouse - Altamonte Springs,4.0,FL,"Steakhouses, Sushi Bars, Japanese, Restaurants",333
KglTR_XBx4zu8QlBRH_NkQ,Vayda's Gypsy Rib Ranch,4.0,FL,"Restaurants, Cafes, Barbeque, Food",17
sQoEY6Bx8Vn1rSv7KNhwzA,Fat Mike's Hot Chicken,4.0,FL,"Sandwiches, Chicken Wings, Restaurants, Pizza",39
cruN9rpgKHoH6FhPDeDFug,The Original Anthony's Pizza,3.5,FL,"Italian, Pizza, Restaurants",53
l4Zlwfzrbn2j0I8GfMVDQA,Golden City Chinese Restaurant,3.5,FL,"Chinese, Restaurants",33
shLpAtA4hxFm-VBeamvLaw,Coqui,4.5,FL,"Puerto Rican, Latin American, Restaurants, Caribbean, Sandwiches",29
DTgnJTgZCAEXM1kI3EplDQ,50's Prime Time CafÃ©,3.5,FL,"Restaurants, Comfort Food",115
UfX18zfrCCApQcGivhh-6Q,McDonald's,2.0,FL,"Fast Food, Food, Restaurants, Coffee & Tea, Burgers",16
GPhmgnZRYRGEVctAMMg3pA,Dead Lizard Brewing Company,4.0,FL,"Beer Bar, Breweries, Food, Beer Gardens, Event Planning & Services, Coffee & Tea, Restaurants, Cafes, Nightlife, Bars, Venues & Event Spaces",116
bFc5QOpFJ-3GhrEQi0dwsQ,Chirico Fast Food,3.5,FL,"Fast Food, Restaurants",12
IsGxgUiRjJXM1qJZ-UFZEg,Jiko - The Cooking Place - Temporarily Unavailable,4.5,FL,"Restaurants, Specialty Food, American (New), African, Food",518
khaCjSowbwyTWu3fFEuBFg,Delicias Centro Americanas,3.5,FL,"Restaurants, Latin American",36
ONN9_Yb1LaeP93MBsnGyDw,Kung Fu Tea,4.0,FL,"Bubble Tea, Tea Rooms, Food, Restaurants, Coffee & Tea, Juice Bars & Smoothies, Asian Fusion",155
UYaHdKDQfi8In82GrJUs1w,Starbucks,4.0,FL,"Restaurants, Coffee & Tea, Food",52
huJpLUwNTApCnUvTPtCoxg,Pizza Hut,2.5,FL,"Pizza, Italian, Chicken Wings, Restaurants",20
gUThyO-_g0MvJGiZVJl40g,Four B's Freezette Restaurant,3.0,FL,"American (New), Restaurants",12
jXcbj2EjP5xywmdRi0Jrtg,U Roll Express,4.5,FL,"Japanese, Restaurants",12
2UM2bMAW6N4zEBTyyQ_yaQ,Enclave Suites At Orlando,2.0,FL,"American (New), Restaurants, Hotels & Travel, Event Planning & Services, Hotels",51
9uDnBzy2lO-ULDb9brySJQ,Tabouli's Grille,4.0,FL,"Mediterranean, Middle Eastern, Restaurants",146
jVNPI5CpxAG2yNGjHFh4XQ,Fiorella's Cucina Toscana,4.0,FL,"Restaurants, Italian",31
sMUkBzCgDe1A1qiH5nF0zg,Miller's Ale House - Winter Garden,3.5,FL,"Sports Bars, Restaurants, Bars, American (New), Nightlife, American (Traditional), Seafood",120
JayR8nlDyWz7Hyi83PV7fg,Antojitos Y Mas,4.0,FL,"Restaurants, Colombian, Mexican, Latin American",11
pxpKFgGSUQZRMZLnBJ3bNA,Three Nenas Bakery & Deli,3.5,FL,"Cafeteria, Cuban, Spanish, Sandwiches, Delis, Restaurants",18
rHN2ly8iOGrnpUVVyTukJg,Sonic Drive-In,2.0,FL,"Burgers, Food, Fast Food, Ice Cream & Frozen Yogurt, Restaurants",21
o0aCazDzV-RoOcWSeRyjCA,Nikki's Place Southern Cuisine,4.0,FL,"Southern, Comfort Food, Soul Food, Restaurants",153
ytsgCxL6_6w8BkFB-rzS6A,Russell's on Lake Ivanhoe,4.0,FL,"Restaurants, American (Traditional)",33
JCffE_BE0WBnXfUtAX0dEw,Brooklyn Water Bagel,4.0,FL,"Restaurants, Bagels, Breakfast & Brunch, Coffee & Tea, Food",299
W0jN9v5LFbM0lzzietCO0Q,Tijuana Flats,4.0,FL,"Mexican, Tex-Mex, Restaurants",62
tW8SCtdibOJiVliRspmIHg,Umi,4.0,FL,"Japanese, Tapas/Small Plates, Bars, Sushi Bars, Restaurants, Nightlife, Ramen, Wine Bars, Asian Fusion",367
SqwrO8L8qjf8bpPlbwdd1Q,Jimmy Hula's,4.0,FL,"Mexican, Restaurants, Burgers, Caribbean, Hawaiian, Fast Food, Food Stands, American (New)",243
DV8vChoS1QgkHwVfEVajMg,Nemo's Bar and Grill,2.0,FL,"Burgers, Nightlife, Seafood, Restaurants, Bars, American (Traditional)",12
yzxKuLKJBjk-BM6Vmedu4g,Mi Pizza,3.5,FL,"Fast Food, Pizza, Restaurants",26
loznOfqJtywBEoPQXzDILQ,Crabby Bills - Saint Cloud,3.5,FL,"Seafood, Restaurants",225
TZG0gokuqCOOM6Ri_tbvmw,Upper Crust Pizza,3.5,FL,"Restaurants, Pizza",118
9Aiea71UBq51EVnCRlGCQA,Chick-fil-A,4.0,FL,"Caterers, Restaurants, Event Planning & Services, Fast Food, Burgers",120
fpOl6fueDP3ktEuNtNyPjw,Wendy's,1.5,FL,"Restaurants, Burgers, Fast Food",14
qa0RRZlLznk3q7vJGBC3yg,Mr Panini,4.5,FL,"Restaurants, Coffee & Tea, Breakfast & Brunch, Juice Bars & Smoothies, Caterers, Cafes, Food, Event Planning & Services, Italian, Sandwiches",26
yTl9uzS0XwRq88lf5jz9OQ,Pizza Station,2.5,FL,"Restaurants, Pizza",18
yvIsZmAG7fvoGPzzO9tPZA,Fancy Q Sushi & Thai,4.5,FL,"Thai, Sushi Bars, Restaurants",134
H6Y6XMgcsgdjdDFk1-wGEw,PDQ Lake Nona,4.0,FL,"Restaurants, Fast Food, Chicken Wings, Sandwiches, Chicken Shop, American (Traditional)",105
XdQqN5QxYeeXVo9AypPPmA,Phat Thai CafÃ©,3.5,FL,"Vietnamese, Caterers, Restaurants, Event Planning & Services, Thai",85
j9UK1lwdC8oy0tnhDhAO0w,New Peking Buffet,3.5,FL,"Chinese, Restaurants, Buffets",11
ItiHaTzSAGgOhXNfVXp9gg,Miller's Ale House - Sanford,3.0,FL,"Steakhouses, Nightlife, Burgers, American (Traditional), Sports Bars, Seafood, Bars, American (New), Restaurants",123
MSQKO9kDBs8r5sDulfUzMw,Sonic Drive-In,2.5,FL,"Restaurants, Fast Food, Food, Burgers, Ice Cream & Frozen Yogurt",41
1pqZUZSfndlE-8D-jl3SpA,Julia's Pizza,4.0,FL,"Pizza, Restaurants, Sandwiches, Italian",77
55sWbKxVapkV_TlYYkUnyQ,House of Blues Restaurant & Bar,4.0,FL,"Restaurants, Burgers, Southern, American (New), Barbeque",368
4fMdAY98O4zh6IR3BR9Mgg,The H Orlando,4.0,FL,"Burgers, Restaurants, Steakhouses, Mediterranean, Seafood",241
usCnbSQLMV8QhIXdvn8u6w,Taco Bell,2.5,FL,"Restaurants, Breakfast & Brunch, Fast Food, Tacos, Mexican, Tex-Mex",21
QC3tvwmR0cZoWGIQQ663gg,534 Scratch kitchen,4.5,FL,"Nightlife, American (Traditional), Restaurants, Sports Bars, Bars, Gastropubs, American (New)",60
Lpqg0FVbiGKkotYaBJsCJQ,Brick & Fire,4.0,FL,"Pizza, Restaurants, Italian, Chicken Wings",329
XfgeAAj9r0dRbUZYcjacgg,Dunkin',2.5,FL,"Cafes, Coffee & Tea, Food, Restaurants, Donuts, Breakfast & Brunch",37
gEfrdvcra6TnMaK54AYlcg,Beauclaire Restaurant,2.5,FL,"Event Planning & Services, Hotels, Breakfast & Brunch, Hotels & Travel, Southern, Restaurants",25
Q-AqY88dZvIyR1SJW9g3aA,Wendy's,2.0,FL,"Burgers, Restaurants, Fast Food",16
CaXmkTb7tmh7I44hdrhMuw,Pat O'brien's,3.5,FL,"Music Venues, Nightlife, Cajun/Creole, Bars, Restaurants, Arts & Entertainment",279
re-JM8HG3KnJ92xEgU1MTw,Johnny Rivers' Grill & Market,2.5,FL,"Barbeque, Nightlife, Restaurants, Bars, American (Traditional), American (New)",121
_-qybhKgwBOlUQgolGaxIw,Little Saigon Restaurant,3.5,FL,"Korean, Vietnamese, Restaurants, Asian Fusion",347
GS3DCaKRdrLc_QzgmIWj1Q,Boardwalk To Go Kiosk,2.5,FL,"Restaurants, Hot Dogs, Food Stands",14
8Nt1u9DAJd3nvMVwc48fBA,The Rustic Table Restaurant,3.5,FL,"American (New), Restaurants",27
LPDwiLJ9UQlrOgeEDKg1HQ,Joe's Crab Shack,3.0,FL,"American (Traditional), Seafood, Restaurants",66
stkgzk9YVHYm7ufO8bs9IQ,Sleuths Mystery Dinner Shows,4.0,FL,"Nightlife, Performing Arts, Restaurants, American (New), Arts & Entertainment, Comedy Clubs",193
c4nq68thtwbVGH5Vef1E5w,Arby's,3.5,FL,"Restaurants, Sandwiches, Fast Food",19
C7AqM5T0djoXLC8hE0Rbvg,Rhonda's Kitchen,4.0,FL,"Restaurants, Diners, Breakfast & Brunch, American (Traditional)",45
pJR9Rv0k6DsmvdSJFCHYSg,Pho Hoang Minh,4.0,FL,"Restaurants, Vegetarian, Vietnamese",53
JoczoS8U_EcgR8PvGUWfDg,Mama Romano's,3.5,FL,"Pizza, Food, Specialty Food, Pasta Shops, Restaurants, Italian",70
qT4weQC6suF3LEC0_rsYxA,Fire On The Bayou,4.5,FL,"American (Traditional), American (New), Restaurants, Comfort Food, Specialty Food, Tacos, Cajun/Creole, Seafood, Food, Mexican",243
duDKWGmV-E8gwPmfra52YA,Buffalo Wild Wings,2.5,FL,"Fast Food, Nightlife, Sports Bars, American (Traditional), Bars, American (New), Restaurants, Chicken Wings",90
grkQMUCIW4UCCsPe4HDc-Q,A Brasileira Bar & Grill,2.5,FL,"Restaurants, Salad, Sports Bars, Bars, Nightlife, Brazilian",19
06hrbl86l9sll5VJA_-KXg,Auntie Anne's,3.0,FL,"Restaurants, Food, Fast Food, Pretzels",18
nJ55rdnh1bg2udzSDFP1og,Wendy's,2.5,FL,"Fast Food, Burgers, Restaurants",19
vgqV4-h-LhS-D-7mKiQtZA,Burger King,1.5,FL,"Restaurants, Burgers, Fast Food",38
hpL0cAz9x0K2atGnnm_TVA,Pollo Tropical,1.5,FL,"Cuban, Latin American, Chicken Shop, Fast Food, Restaurants, Caribbean",41
XxnCZpy0qNds_6JIFLQNwQ,SeÃ±or Tacos Mannys,2.0,FL,"Nightlife, Sports Bars, Bars, Mexican, Restaurants",13
eX3aeR-oJBulHO16_Y_KRQ,Jersey Mike's Subs,4.0,FL,"Restaurants, Food, Sandwiches, Fast Food, Delis",39
lTArZYSWjStbRPKrUy12uA,China King,3.5,FL,"Restaurants, Chinese",14
Ie1jcregE5EE1JENcq2IZw,China Palace,3.5,FL,"Food, Restaurants, Food Delivery Services, Chinese",22
Nxx62eyMqVfj4HRFPpZfwg,Chico's Sub Shop,4.5,FL,"Restaurants, Sandwiches",15
rvaWJ5de_nxsdIDrM0hq1g,Wawa,4.0,FL,"Food, Gas Stations, Sandwiches, Convenience Stores, Restaurants, Automotive, Coffee & Tea",30
eaNpTadVytk8WoOM0Et2dg,The Boathouse,4.0,FL,"American (New), Seafood, Live/Raw Food, Nightlife, Bars, Restaurants, Steakhouses",2069
ivvtEJy4hltvfGd00ZaEiw,Burger Barn Fresh Burgers & Shakes,4.5,FL,"Burgers, Sandwiches, Hot Dogs, American (Traditional), Restaurants, Chicken Wings",99
rDEPGk6mwitC18azki5D5w,McAlister's Deli,3.5,FL,"Delis, Sandwiches, Restaurants, Salad",43
IVlBJgCbU7amlWCCyShvQA,Art's Southern Style Smokehouse BBQ,3.5,FL,"Barbeque, Restaurants, Southern, American (New)",25
qP4lVqgx5Qi1CqiSzjouMw,Rubio's Coastal Grill,4.0,FL,"Restaurants, Event Planning & Services, Caterers, Mexican, Seafood, Salad, Food",66
7tKaljvMDKYPCGK67Q68lA,Fitlife Foods - Dr. Phillips,5.0,FL,"Health Markets, Restaurants, Food, Specialty Food, Mexican",16
qRN3AICOhVFKq57qI89VLg,Cricket's Bar & Grill,4.0,FL,"Restaurants, Bars, Nightlife, Cocktail Bars, Burgers, Salad, American (Traditional)",11
kCDzYfI4dL08VFkvHowp3A,Cantina Laredo,3.5,FL,"Mexican, Restaurants",87
NOz8agE0S2qpSUDp9IDWTQ,On The Border Mexican Grill & Cantina,3.0,FL,"Tex-Mex, Restaurants, Mexican, New Mexican Cuisine",161
5rli2W5NKvvo2801x97kYQ,Wendy's,1.5,FL,"Restaurants, Fast Food, Burgers",11
GpTpcNHYWdURJuU00jagEg,The End Zone,2.0,FL,"Bars, Sports Bars, Food, Nightlife, Restaurants, Chicken Wings, American (Traditional)",14
ddJrA0XggkdNduKsIZIskA,The Pizza Shop,4.0,FL,"Restaurants, Pizza",20
khcy6bD60V3SXhYEPubcKQ,Oscar's,3.0,FL,"Restaurants, American (Traditional)",34
QtmRlJRg04DQBFoldVR5Yg,The Crooked Spoon,4.5,FL,"Restaurants, American (New), Burgers, Food, Food Stands, Gastropubs",68
bORoF6fOYu39jHgzNyiKiA,Dragonfly Robata Grill & Sushi,4.5,FL,"Bars, Lounges, Sushi Bars, Nightlife, Ethnic Food, Japanese, Tapas Bars, Food, Specialty Food, Restaurants",855
rGGn-gLvRB5o51En7c5OKA,Food Truck Fridays,4.0,FL,"Food Stands, Restaurants",18
WAv6EhpjdTY-o2LkJWLSwQ,iShanghai,2.5,FL,"Restaurants, Shanghainese, Chinese, Dim Sum",183
hrAzV7zP5H6ohesByDdFvg,Slice Of New York Italian & Latin Food,3.0,FL,"Dominican, Latin American, Italian, Restaurants, Spanish, Caribbean",60
FiPTVAPqyb3_rbBk76NmgA,Cafe Perks,4.0,FL,"American (Traditional), Restaurants, Breakfast & Brunch",60
WT7L7x7qHpXoJfN4ZQw4Kg,Troy's Pizzeria,4.0,FL,"Restaurants, Pizza",19
opfpla-9tHQd7_jwrokCJA,First Watch,4.0,FL,"American (Traditional), Breakfast & Brunch, Cafes, Restaurants",166
4mfp6jxnf_p7I390mgIt0g,Wong's 8th Wonder Kitchen,4.5,FL,"Restaurants, Chinese",15
tjFo7ITmux-n7_d93gCf-g,Taste of Jamaica,3.0,FL,"Caribbean, Restaurants",44
WNuNmZ-JUEsNlr2o0zghdw,Royal Indian Cuisine,4.5,FL,"Restaurants, Indian",154
z1e8Qho2cA3yrmCroq15CA,Whitewood Mediterranean Grill,2.5,FL,"American (Traditional), Greek, Restaurants, Mediterranean",24
ikP1CI-tGKk46TvLZVe8BQ,The Artist's Palette,3.5,FL,"American (Traditional), Restaurants",43
AhjMF3HvvXk7GsGNRjtqCQ,China Inn,2.5,FL,"Restaurants, Chinese",12
RH97wPsSwcEz6cUOSXkedw,Mango Joes Cafe,2.5,FL,"Restaurants, Cafes, American (New)",14
AoVu0VJ7k5ELltUXhWwfsw,Bar Louie Plaza on University,3.5,FL,"Cocktail Bars, Nightlife, Restaurants, Gastropubs, Bars, American (New), Sports Bars",312
pRzsuInl4Se8sRGRf0KShA,Tropical Smoothie Cafe,3.0,FL,"Sandwiches, Food, Restaurants, Juice Bars & Smoothies, Salad",29
210a-7BWqDfBlfm3FJFgdg,Un SueÃ±o Cafe,5.0,FL,"Restaurants, Latin American",17
QC1zfwlfAxXGCMDt_2M5oQ,River Lanes,4.0,FL,"American (New), Event Planning & Services, Sports Bars, Party & Event Planning, Restaurants, Nightlife, Bars, Active Life, Bowling",22
gNY7200atovxPwv1Aqo_lA,IHOP,3.0,FL,"Restaurants, American (Traditional), Burgers, Breakfast & Brunch, American (New)",101
Y_QCdhIn-QCLYjceCH_qPg,Dino-Bite Snacks,4.0,FL,"Food, Restaurants, Fast Food, Food Stands, Desserts",12
SQe8olPg4I8k9iS_wjlvBg,Txokos,3.5,FL,"Restaurants, Basque, Spanish",147
fHHIpDC6PSVs_78QrKwMvQ,5 & Diner,3.5,FL,"American (Traditional), Diners, Restaurants, Breakfast & Brunch",23
rLDLCjpthJdL0CziRd87WQ,Villas of Grand Cypress,4.5,FL,"Resorts, Event Planning & Services, Restaurants, Golf, Active Life, Caterers, Venues & Event Spaces, Hotels & Travel, Hotels",67
035XcNrfyvSCP12SBgv6Vg,Chuy's,4.0,FL,"Tex-Mex, Cocktail Bars, Mexican, Restaurants, Nightlife, Salad, Bars",344
V8pMImDzOsx2IbC76ASDZQ,Gizmo Sushi,3.0,FL,"Restaurants, Japanese, Sushi Bars",25
eP8_4yO6KadhM7r4nvX-Fg,Jerry's Pizza and Subs,4.0,FL,"Restaurants, Pizza, Italian",73
4peQzwUNX7RPCkWKfFHXiw,Popeyes Louisiana Kitchen,1.5,FL,"Chicken Wings, Restaurants, Fast Food, American (Traditional), Southern",37
Oc6QzpputJqYI5LPsuRzYA,Kyoto Sushi & Grill,4.0,FL,"Sushi Bars, Japanese, Nightlife, Restaurants, Cocktail Bars, Bars",22
H3R1Y6ey513BfxiwOwLNRA,Tenders,3.5,FL,"Chicken Wings, American (Traditional), Southern, Halal, Fast Food, Restaurants, Sandwiches",113
s2ikWZWcoUdvGYOFTK2gGA,Chef Wang's Kitchen,4.5,FL,"Restaurants, Chinese",58
rJDJgwHvtaRA504_BHO3Bw,Subway,3.0,FL,"Sandwiches, Fast Food, Restaurants",16
Q7HPynoBQ8EUs5VE04jcxA,Dairy Queen Grill & Chill,4.0,FL,"Food, Ice Cream & Frozen Yogurt, Restaurants, Fast Food, Burgers",17
s0fL0Zf66-RHe0TCgPd5iA,Agave Azul Cocina Mexicana,4.5,FL,"Restaurants, Mexican, Bars, Cocktail Bars, Nightlife, Spanish",1009
9_bdUV2iJ3rg-rMHoDYk_g,Domino's Pizza,4.0,FL,"Sandwiches, Pizza, Chicken Wings, Restaurants",15
z5bLeInaRpGLv4DfdgbMBw,Panda Express,3.0,FL,"Fast Food, Chinese, Restaurants",47
6ImETxguVguwAJ-id7440w,PokÃ©Stop,4.5,FL,"Mexican, Tacos, Restaurants, Sushi Bars, Poke, Food, Hawaiian",68
U2KZI_ELoyvlBq_RVR7t2Q,Rosallie  Le French Cafe,4.5,FL,"Sandwiches, Food, Cafes, Coffee & Tea, Restaurants, Salad, Bakeries",192
7OMno9kIrh9srLg-QY6s3g,Breakfast Club of Casselberry,3.0,FL,"Restaurants, Breakfast & Brunch",29
TmJhUcT-cMel9pqOb0nFdQ,Santa Fe Cattle Co,2.5,FL,"American (New), Restaurants, American (Traditional), Steakhouses",38
LwDqmUV9oyJCSSTLgqgNBw,Traditions at Reunion Resort,3.5,FL,"Breakfast & Brunch, Restaurants, Bars, Cocktail Bars, American (New), Nightlife",16
bglhq0WrEoRNC9lAeBf6Rg,Marco Poloâs Pizza,3.5,FL,"Restaurants, Pizza, Italian",52
dEKH1cip7CfO1mdpqjs4mg,Bamboo Wok,3.0,FL,"Restaurants, Fast Food, Chinese",25
6OPaUo-nVZ_2_tZpiDvJXg,QQ To Go,4.0,FL,"Chinese, Japanese, Sushi Bars, Restaurants",99
UTWjVCvvazNm2X8EzyuGyQ,Tortilla Rica,3.5,FL,"Bars, Nightlife, Restaurants, New Mexican Cuisine, Cocktail Bars, Spanish, Breakfast & Brunch, Mexican, Tacos",35
lUv_o5MpDpIPY9xqbqdMag,The Bulldog Pub,4.0,FL,"Bars, Chicken Wings, Restaurants, Pubs, Nightlife",30
vgn8Una1i0jgNbYgHBfRNg,Cheers Sports Bar & Liquor Store,4.0,FL,"Sports Bars, Bars, Restaurants, Food, American (New), Beer, Wine & Spirits, Nightlife",55
b5ZuZIyEgRO_3HgGCOo9kg,The Capital Grille,4.0,FL,"Restaurants, Seafood, American (Traditional), Steakhouses, Wine Bars, Nightlife, Bars, American (New)",264
3FfR5J_jje3plTCuYHzlMg,Pei Wei,2.5,FL,"Gluten-Free, Chinese, Fast Food, Asian Fusion, Restaurants",136
mKsuX2uSoGDXCNC8BGzX1A,Iza Tapas Bar,4.5,FL,"Italian, Restaurants, Caribbean, Tapas Bars, Spanish",51
H6iNisGlguy8qp2kkc1dDQ,Wendy's,1.5,FL,"Burgers, Food, Restaurants, Fast Food",62
